image_id,building,condition,subset,observed_n,actual_full_n,workers,prefix_grade,prefix_status,full_grade,full_status,prefix_early,future_pair_coverage,definition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,0,6,24,W015;W028;W032;W035;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.6,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,1,6,24,W002;W011;W021;W030;W031;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,2,6,24,W008;W014;W015;W030;W033;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,3,6,24,W001;W013;W015;W018;W027;W028,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,4,6,24,W001;W002;W014;W015;W029;W031,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,5,6,24,W006;W021;W029;W031;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.766666666667,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,6,6,24,W012;W014;W027;W030;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,7,6,24,W008;W012;W013;W017;W028;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,0.866666666667,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,8,6,24,W010;W018;W027;W029;W030;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,9,6,24,W001;W011;W012;W013;W032;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.7,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,10,6,24,W013;W029;W030;W031;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,11,6,24,W012;W014;W029;W030;W032;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.666666666667,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,0,6,23,W006;W014;W029;W031;W032;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,1,6,23,W002;W006;W018;W029;W031;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,2,6,23,W011;W018;W028;W031;W035;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,3,6,23,W001;W002;W010;W015;W017;W027,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,4,6,23,W014;W029;W030;W033;W034;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,5,6,23,W014;W017;W030;W031;W032;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,6,6,23,W001;W013;W017;W029;W030;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,7,6,23,W008;W014;W015;W027;W032;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,8,6,23,W006;W008;W018;W032;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,9,6,23,W002;W011;W014;W015;W018;W031,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,10,6,23,W001;W002;W010;W018;W032;W033,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,11,6,23,W018;W030;W031;W032;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,0,6,24,W001;W006;W030;W032;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,1,6,24,W021;W027;W029;W030;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,2,6,24,W001;W006;W008;W017;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,3,6,24,W008;W014;W015;W027;W030;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,4,6,24,W008;W012;W017;W029;W032;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,5,6,24,W002;W012;W021;W032;W033;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,6,6,24,W012;W013;W017;W033;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,7,6,24,W006;W008;W010;W015;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.6,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,8,6,24,W002;W010;W027;W031;W033;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,9,6,24,W001;W002;W006;W008;W010;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,10,6,24,W001;W002;W010;W028;W030;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,11,6,24,W001;W014;W015;W028;W032;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,0,6,24,W011;W012;W015;W028;W029;W033,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,1,6,24,W010;W012;W017;W029;W034;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,2,6,24,W001;W008;W010;W011;W012;W014,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,3,6,24,W010;W011;W017;W018;W029;W032,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,4,6,24,W017;W018;W029;W030;W035;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,5,6,24,W008;W011;W013;W015;W029;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,6,6,24,W001;W012;W013;W014;W021;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0.733333333333,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,7,6,24,W008;W015;W027;W029;W033;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.611111111111,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,8,6,24,W001;W010;W015;W021;W028;W031,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,9,6,24,W001;W006;W008;W018;W027;W029,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,10,6,24,W010;W028;W029;W031;W032;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,11,6,24,W012;W014;W017;W031;W033;W035,simple,assigned_observed_early,,singleton_support_unresolved,1,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,0,6,23,W006;W010;W011;W018;W034;W035,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,1,6,23,W011;W012;W013;W015;W033;W035,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,2,6,23,W013;W014;W015;W029;W034;W036,,limited_horizon_or_order_sensitive,,order_sensitive_or_other_trajectory,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,3,6,23,W011;W013;W015;W017;W018;W034,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,4,6,23,W012;W029;W030;W035;W036;W037,,limited_horizon_or_order_sensitive,,order_sensitive_or_other_trajectory,0.366666666667,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,5,6,23,W002;W008;W010;W012;W014;W015,,limited_horizon_or_order_sensitive,,order_sensitive_or_other_trajectory,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,6,6,23,W002;W008;W010;W013;W017;W031,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,7,6,23,W010;W012;W018;W027;W030;W031,,limited_horizon_or_order_sensitive,,order_sensitive_or_other_trajectory,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,8,6,23,W006;W008;W011;W017;W031;W034,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,9,6,23,W001;W008;W010;W015;W034;W035,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,10,6,23,W006;W008;W015;W028;W029;W037,,limited_horizon_or_order_sensitive,,order_sensitive_or_other_trajectory,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,11,6,23,W010;W013;W017;W031;W035;W036,simple,assigned_observed_early,,order_sensitive_or_other_trajectory,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,0,6,24,W006;W008;W011;W013;W031;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.444444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,1,6,24,W012;W015;W018;W033;W036;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.444444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,2,6,24,W002;W006;W010;W017;W021;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.333333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,3,6,24,W006;W012;W018;W030;W033;W034,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.333333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,6,24,W010;W017;W021;W027;W029;W031,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.5,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,5,6,24,W006;W010;W017;W018;W031;W032,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.166666666667,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,6,6,24,W010;W013;W015;W027;W031;W034,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.5,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,7,6,24,W001;W008;W030;W031;W032;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.277777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,6,24,W010;W013;W014;W029;W031;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.333333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,9,6,24,W001;W002;W015;W031;W032;W036,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.5,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,10,6,24,W008;W011;W013;W015;W021;W031,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.388888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,11,6,24,W002;W011;W012;W017;W035;W036,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.277777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,0,6,23,W008;W018;W028;W029;W031;W036,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,1,6,23,W002;W006;W013;W014;W032;W034,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.411764705882,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,2,6,23,W014;W027;W029;W032;W035;W036,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.176470588235,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,3,6,23,W010;W011;W028;W032;W035;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.235294117647,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,6,23,W013;W014;W015;W018;W028;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.352941176471,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,5,6,23,W013;W014;W028;W033;W035;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.176470588235,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,6,6,23,W008;W010;W017;W028;W030;W033,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,7,6,23,W001;W010;W012;W017;W027;W028,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,6,23,W001;W010;W012;W013;W028;W034,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.0588235294118,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,9,6,23,W011;W015;W018;W029;W034;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.352941176471,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,10,6,23,W012;W014;W032;W033;W034;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.176470588235,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,11,6,23,W014;W028;W031;W032;W035;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,0,6,23,W006;W011;W014;W018;W032;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.766666666667,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,1,6,23,W014;W015;W033;W034;W035;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.764705882353,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,2,6,23,W001;W011;W014;W015;W032;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,3,6,23,W008;W012;W014;W018;W029;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.633333333333,0.764705882353,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,6,23,W017;W027;W028;W029;W030;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,5,6,23,W001;W006;W008;W018;W028;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,6,6,23,W008;W013;W015;W029;W032;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.764705882353,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,7,6,23,W001;W010;W013;W028;W029;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,6,23,W008;W011;W015;W018;W028;W032,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,9,6,23,W010;W011;W015;W029;W032;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.470588235294,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,10,6,23,W006;W008;W010;W011;W028;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,11,6,23,W012;W013;W015;W030;W032;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.666666666667,0.823529411765,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,0,6,23,W008;W013;W032;W033;W035;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.705882352941,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
