image_id,code,building,scene,scene_source,display_groups,supported_groups,room_state,manual_people,manual_band,semi_people,submitters_all_ids,no_saved_submission_or_draft,unseen_english,in_original_112,in_any_current_candidate_pool,in_required,in_H,in_followup_proposal,oos_status,image_path,group_physical_same_states
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,b8cTxDM8gDG-16,b8cTxDM8gDG,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G081""]","[""G081""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa.png,"{""G081"": ""支持""}"
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG-17,b8cTxDM8gDG,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G086""]","[""G086""]",已有支持同房关系,5,3—7,0,5,False,"[30, 32, 33, 34, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.png,"{""G086"": ""支持""}"
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,b8cTxDM8gDG,,current_coarse_review；不采用未确认的新模型建议,"[""G084"", ""G087""]","[""G087""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.png,"{""G084"": ""不支持"", ""G087"": ""支持""}"
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7-02,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G089""]","[""G089""]",已有支持同房关系,6,3—7,0,6,False,"[30, 32, 33, 34, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.png,"{""G089"": ""支持""}"
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G090""]","[""G090""]",已有支持同房关系,0,0,24,26,False,[],True,True,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.png,"{""G090"": ""支持""}"
e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,e9zR4mvMWw7-04,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G091""]","[""G091""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.png,"{""G091"": ""支持""}"
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,e9zR4mvMWw7-06,e9zR4mvMWw7,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G092"", ""G093""]","[""G092""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11.png,"{""G092"": ""支持"", ""G093"": ""不支持""}"
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,e9zR4mvMWw7-07,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G090""]","[""G090""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,"{""G090"": ""支持""}"
e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,e9zR4mvMWw7-08,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G090""]","[""G090""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,"{""G090"": ""支持""}"
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7-09,e9zR4mvMWw7,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G092""]","[""G092""]",已有支持同房关系,6,3—7,0,6,False,"[28, 29, 30, 31, 32, 33, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.png,"{""G092"": ""支持""}"
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G094""]","[""G094""]",已有支持同房关系,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.png,"{""G094"": ""支持""}"
e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,e9zR4mvMWw7-11,e9zR4mvMWw7,,current_coarse_review；不采用未确认的新模型建议,"[""G090""]","[""G090""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,"{""G090"": ""支持""}"
e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654,e9zR4mvMWw7-12,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G095""]","[""G095""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_1ff35596f9cb4b98ba4f08dda81c1654.png,"{""G095"": ""支持""}"
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,e9zR4mvMWw7-13,e9zR4mvMWw7,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G096""]","[""G096""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.png,"{""G096"": ""支持""}"
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,e9zR4mvMWw7,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G098""]","[""G098""]",已有支持同房关系,0,0,24,26,False,[],False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.png,"{""G098"": ""支持""}"
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,e9zR4mvMWw7,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G098""]","[""G098""]",已有支持同房关系,6,3—7,0,6,False,"[28, 29, 32, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.png,"{""G098"": ""支持""}"
e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392,e9zR4mvMWw7-18,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G091""]","[""G091""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_4984fc9f1fdf4ff7887430f71b9ae392.png,"{""G091"": ""支持""}"
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G095""]","[""G095""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.png,"{""G095"": ""支持""}"
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,e9zR4mvMWw7-20,e9zR4mvMWw7,,current_coarse_review；不采用未确认的新模型建议,"[""G099""]","[""G099""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.png,"{""G099"": ""支持""}"
e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,e9zR4mvMWw7-21,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G095""]","[""G095""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153.png,"{""G095"": ""支持""}"
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,e9zR4mvMWw7-22,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G095""]","[""G095""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.png,"{""G095"": ""支持""}"
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,e9zR4mvMWw7-23,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G100""]","[""G100""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3.png,"{""G100"": ""支持""}"
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,e9zR4mvMWw7-24,e9zR4mvMWw7,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G096""]","[""G096""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.png,"{""G096"": ""支持""}"
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7-27,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G094""]","[""G094""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.png,"{""G094"": ""支持""}"
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G089""]","[""G089""]",已有支持同房关系,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.png,"{""G089"": ""支持""}"
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,e9zR4mvMWw7-34,e9zR4mvMWw7,,current_coarse_review；不采用未确认的新模型建议,"[""G099""]","[""G099""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.png,"{""G099"": ""支持""}"
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,e9zR4mvMWw7-35,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G091""]","[""G091""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.png,"{""G091"": ""支持""}"
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,e9zR4mvMWw7-36,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G089""]","[""G089""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.png,"{""G089"": ""支持""}"
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7-37,e9zR4mvMWw7,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G093"", ""G099""]","[""G099""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.png,"{""G093"": ""不支持"", ""G099"": ""支持""}"
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,e9zR4mvMWw7-38,e9zR4mvMWw7,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G096""]","[""G096""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.png,"{""G096"": ""支持""}"
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,e9zR4mvMWw7,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G100""]","[""G100""]",已有支持同房关系,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,"{""G100"": ""支持""}"
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7-40,e9zR4mvMWw7,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G098""]","[""G098""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.png,"{""G098"": ""支持""}"
e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,e9zR4mvMWw7-41,e9zR4mvMWw7,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G095""]","[""G095""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/e9zR4mvMWw7_fa7122ef2199445485623708ea54d018.png,"{""G095"": ""支持""}"
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,jh4fc5c5qoQ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G102""]","[""G102""]",已有支持同房关系,4,3—7,0,4,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.png,"{""G102"": ""支持""}"
jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862,jh4fc5c5qoQ-03,jh4fc5c5qoQ,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G103"", ""G104""]","[""G104""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862.png,"{""G103"": ""不支持"", ""G104"": ""支持""}"
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,jh4fc5c5qoQ,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G103"", ""G105""]","[""G105""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.png,"{""G103"": ""不支持"", ""G105"": ""支持""}"
jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492,jh4fc5c5qoQ-05,jh4fc5c5qoQ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G106"", ""G107""]","[""G106""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492.png,"{""G106"": ""支持"", ""G107"": ""待定""}"
jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e,jh4fc5c5qoQ-06,jh4fc5c5qoQ,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G101"", ""G108""]","[""G108""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e.png,"{""G101"": ""不支持"", ""G108"": ""支持""}"
jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311,jh4fc5c5qoQ-07,jh4fc5c5qoQ,,current_coarse_review；不采用未确认的新模型建议,"[""G105""]","[""G105""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311.png,"{""G105"": ""支持""}"
jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f,jh4fc5c5qoQ-08,jh4fc5c5qoQ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G106""]","[""G106""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f.png,"{""G106"": ""支持""}"
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,jh4fc5c5qoQ,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G105""]","[""G105""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.png,"{""G105"": ""支持""}"
jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd,jh4fc5c5qoQ-11,jh4fc5c5qoQ,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G104""]","[""G104""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd.png,"{""G104"": ""支持""}"
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,jh4fc5c5qoQ,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G108""]","[""G108""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.png,"{""G108"": ""支持""}"
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,jh4fc5c5qoQ,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G104""]","[""G104""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.png,"{""G104"": ""支持""}"
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,jh4fc5c5qoQ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G102""]","[""G102""]",已有支持同房关系,2,1—2,0,2,False,"[30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.png,"{""G102"": ""支持""}"
jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a,jh4fc5c5qoQ-15,jh4fc5c5qoQ,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G106""]","[""G106""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a.png,"{""G106"": ""支持""}"
jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,jtcxE69GiFV-01,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G109""]","[""G109""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4.png,"{""G109"": ""支持""}"
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,jtcxE69GiFV,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G110""]","[""G110""]",已有支持同房关系,3,3—7,0,3,False,"[28, 29, 30, 31, 32, 33, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.png,"{""G110"": ""支持""}"
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G109""]","[""G109""]",已有支持同房关系,6,3—7,0,6,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,"{""G109"": ""支持""}"
jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68,jtcxE69GiFV-07,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G112""]","[""G112""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68.png,"{""G112"": ""支持""}"
jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0,jtcxE69GiFV-08,jtcxE69GiFV,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G110""]","[""G110""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0.png,"{""G110"": ""支持""}"
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,jtcxE69GiFV,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G113""]","[""G113""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.png,"{""G113"": ""支持""}"
jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea,jtcxE69GiFV-15,jtcxE69GiFV,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G112""]","[""G112""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea.png,"{""G112"": ""支持""}"
jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,jtcxE69GiFV-16,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G114""]","[""G114""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,组内局部OOS待定位,data/mp3d_layout/valid/img/jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6.png,"{""G114"": ""支持""}"
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G109""]","[""G109""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,"{""G109"": ""支持""}"
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,jtcxE69GiFV,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G115""]","[""G115""]",已有支持同房关系,4,3—7,0,4,False,"[28, 29, 30, 31, 32, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.png,"{""G115"": ""支持""}"
jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,jtcxE69GiFV-19,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G116""]","[""G116""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408.png,"{""G116"": ""支持""}"
jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,jtcxE69GiFV-20,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G109""]","[""G109""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,"{""G109"": ""支持""}"
