stage,task_id,base_task_id,condition,dataset_group,mp3d_building_scene_id,building_scene_id_source,pack_building_id_raw,pack_building_id_is_base_task_id,building_support_raw,observed_submission_count,valid_geometry_count,primary_analysis_eligible_count,corner_count_set,topology_status,consensus_status,reference_status,gt_provenance_class,gt_user_correction_status,gt_user_verification_scope,gt_source_artifact,gt_source_sha256,aggregation_context_present
C1,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,Calibration_core,wc2JMjhGNzB,frozen_C1_crowd_structure_building_id,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,True,4,5,5,0,4,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction;strict_conflict_exclusion_candidate_only,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,Calibration_semi,wc2JMjhGNzB,frozen_C1_crowd_structure_building_id,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,True,4,4,4,0,4;8,dominant_with_dissent,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction;strict_conflict_exclusion_candidate_only,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,Calibration_anchor,wc2JMjhGNzB,frozen_C1_crowd_structure_building_id,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,True,23,23,23,0,4;5,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,Calibration_core,wc2JMjhGNzB,frozen_C1_crowd_structure_building_id,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,True,4,5,5,0,3;4;5,dominant_with_dissent,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,Calibration_semi,wc2JMjhGNzB,frozen_C1_crowd_structure_building_id,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,True,4,4,4,0,4,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,Calibration_core,x8F5xyUWy9e,derived_from_formal_task_identity_prefix,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,True,5,5,5,0,4;5;6;8;9,not_evaluable,frozen_c1_sidecar_no_row_version_bound_not_evaluable,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,Calibration_core,x8F5xyUWy9e,frozen_C1_crowd_structure_building_id,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,True,5,5,5,0,4,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,Calibration_core,x8F5xyUWy9e,frozen_C1_crowd_structure_building_id,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,True,5,5,5,0,4;6,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,True,5,5,5,0,4,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,Calibration_semi,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,True,5,5,5,0,4;8,dominant_with_dissent,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,Calibration_anchor,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,True,23,23,23,0,10;4;8;9,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,True,6,6,6,0,4,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,699,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,True,6,6,6,0,4;8,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction;strict_conflict_exclusion_candidate_only,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,True,5,5,5,0,4;5;6,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,True,6,6,6,0,10;14;6;7;9,not_evaluable,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,True,5,5,5,0,4;6,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction;strict_conflict_exclusion_candidate_only,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,Calibration_anchor,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,True,23,23,23,0,4;5;6,not_evaluable,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,True,4,5,5,0,6;8,supported_multimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,Calibration_semi,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,True,4,4,4,0,8,unimodal,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C1,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,Calibration_core,yqstnuAEVhm,frozen_C1_crowd_structure_building_id,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,True,5,5,5,0,12;13;14,dominant_with_dissent,frozen_c1_sidecar_reused_version_bound_not_recomputed,public_gt_validation_no_researcher_correction,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,True,20,20,20,20,4;5;8,dominant_with_dissent,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,True,2,2,2,2,5;6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,True,2,2,2,2,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,True,20,20,20,20,4,unimodal,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,C2-B,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,True,2,2,2,2,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,C2-B,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,True,2,2,2,2,4;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,C2-B,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,True,2,2,2,2,5;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,C2-B,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,True,3,3,3,3,4;6;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,C2-B,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,True,20,20,20,20,10;12;13;4;5;6,supported_multimodal,recomputed_formal_producer,public_gt_validation_no_researcher_correction;reference_conflict_pending;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,C2-B,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,True,3,3,3,3,4;6,dominant_with_dissent,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,C2-B,VLzqgDo317F,derived_from_formal_task_identity_prefix,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,manual,C2-B,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,True,2,2,2,2,7;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,manual,C2-B,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,True,2,2,2,2,4;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;reference_unavailable,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,manual,C2-B,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,True,2,2,2,2,6;7,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,C2-B,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,True,1,1,1,1,8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,C2-B,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,True,2,2,2,2,4;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;reference_unavailable,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,True,2,2,2,2,4;6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,True,1,1,1,1,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,True,1,1,1,1,10,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
